0,1,1480,0.8578378378378378
1,1,2220,0.7140540540540541
2,1,2960,0.7989189189189189
3,1,3700,0.7744594594594594
4,1,4440,0.8063513513513513
5,1,5180,0.7002702702702702
6,1,5920,0.8466216216216216
7,1,6660,0.9066216216216215
8,1,7400,0.7236486486486486
9,2,1480,0.7171621621621622
10,2,2220,0.7117567567567568
11,2,2960,0.8435135135135136
12,2,3700,0.7631081081081081
13,2,4440,0.7448648648648648
14,2,5180,0.7071621621621622
15,2,5920,0.6922972972972973
16,2,6660,0.692027027027027
17,2,7400,0.7048648648648649
18,3,1480,0.9104054054054054
19,3,2220,0.8390540540540542
20,3,2960,0.826081081081081
21,3,3700,0.9016216216216216
22,3,4440,0.8902702702702703
23,3,5180,0.7851351351351352
24,3,5920,0.8667567567567568
25,3,6660,0.8510810810810809
26,3,7400,0.9031081081081082
27,5,1480,0.9021621621621622
28,5,2220,0.9066216216216215
29,5,2960,0.8674324324324324
30,5,3700,0.8345945945945946
31,5,4440,0.9004054054054056
32,5,5180,0.8729729729729729
33,5,5920,0.8943243243243243
34,5,6660,0.8340540540540541
35,5,7400,0.8797297297297298
36,6,1480,0.7733783783783783
37,6,2220,0.8220270270270271
38,6,2960,0.8494594594594596
39,6,3700,0.8193243243243243
40,6,4440,0.8186486486486485
41,6,5180,0.8854054054054054
42,6,5920,0.8401351351351352
43,6,6660,0.8267567567567567
44,6,7400,0.8166216216216216
45,7,1480,0.892837837837838
46,7,2220,0.825
47,7,2960,0.8428378378378379
48,7,3700,0.8041891891891894
49,7,4440,0.8614864864864865
50,7,5180,0.8918918918918919
51,7,5920,0.912972972972973
52,7,6660,0.864054054054054
53,7,7400,0.8602702702702703
54,10,1480,0.8736486486486486
55,10,2220,0.8262162162162161
56,10,2960,0.8590540540540539
57,10,3700,0.8528378378378377
58,10,4440,0.8454054054054054
59,10,5180,0.8820270270270271
60,10,5920,0.8224324324324325
61,10,6660,0.837027027027027
62,10,7400,0.8659459459459459
63,12,1480,0.8532432432432433
64,12,2220,0.8464864864864865
65,12,2960,0.826081081081081
66,12,3700,0.8385135135135136
67,12,4440,0.8539189189189189
68,12,5180,0.8737837837837837
69,12,5920,0.8617567567567568
70,12,6660,0.8681081081081082
71,12,7400,0.8770270270270271
72,15,1480,0.9110810810810811
73,15,2220,0.8963513513513514
74,15,2960,0.9021621621621623
75,15,3700,0.9374324324324323
76,15,4440,0.8954054054054055
77,15,5180,0.8866216216216216
78,15,5920,0.8755405405405405
79,15,6660,0.918918918918919
80,15,7400,0.905
81,19,1480,0.8893243243243244
82,19,2220,0.8917567567567568
83,19,2960,0.8947297297297296
84,19,3700,0.9251351351351351
85,19,4440,0.8751351351351351
86,19,5180,0.8987837837837838
87,19,5920,0.8643243243243243
88,19,6660,0.8648648648648649
89,19,7400,0.8868918918918919
90,25,1480,0.8891891891891891
91,25,2220,0.8840540540540541
92,25,2960,0.8812162162162164
93,25,3700,0.9089189189189189
94,25,4440,0.9227027027027027
95,25,5180,0.8821621621621623
96,25,5920,0.9117567567567567
97,25,6660,0.889054054054054
98,25,7400,0.8958108108108108
99,31,1480,0.908918918918919
100,31,2220,0.8674324324324324
101,31,2960,0.8824324324324324
102,31,3700,0.9104054054054054
103,31,4440,0.8837837837837836
104,31,5180,0.8982432432432432
105,31,5920,0.8954054054054055
106,31,6660,0.8800000000000001
107,31,7400,0.9018918918918919
108,39,1480,0.8767567567567568
109,39,2220,0.8937837837837839
110,39,2960,0.9116216216216217
111,39,3700,0.9159459459459459
112,39,4440,0.8858108108108109
113,39,5180,0.9170270270270271
114,39,5920,0.8794594594594596
115,39,6660,0.9105405405405405
116,39,7400,0.8877027027027026
117,50,1480,0.9016216216216216
118,50,2220,0.8855405405405407
119,50,2960,0.9058108108108108
120,50,3700,0.8904054054054054
121,50,4440,0.9294594594594594
122,50,5180,0.8912162162162163
123,50,5920,0.8916216216216217
124,50,6660,0.8987837837837838
125,50,7400,0.9083783783783783
126,63,1480,0.8843243243243244
